ano,orden,descripcion_obra,domicilio_edificio,cui,prestaciones,nivel_de_aprobacion
2019,34007612,Colocación de 2 AºAº-Sala 1 y 5.,AVDA. DORREGO 3723,0200491,Calefaccion y Refrigeracion,INSP/SUP
2019,34007613,Reemplazar luces de emergencia,AVDA. DORREGO 3723,0200491,Electricidad,INSP/SUP
2019,34007614,Ampliación de cantidad de ventiladores,AVDA. DORREGO 3751,0200472,Electricidad,INSP/SUP
2019,34007615,Construcción de 2 retretes-Salas Jardín,VALDENEGRO 3525,0200711,Sanitarias,INSP/SUP
2019,34007728,Rep rejas y portones Patio 1º y Jardín,MENDOZA 1000,0200502,Carpinterías,INSP/SUP
2019,34007732,Instalación placas San Francisco,JOSE AARON SALMUN FEIJOO 1073,0200190,Albañileria / Pintura,INSP/SUP
2019,34007733,"Mueble jardin, chapones y flejes",BRAUN MENENDEZ 260,0200177,Carpinterías,INSP/SUP
2019,34008889,Adecuaciones de inst de gas,JOSE BARROS PAZOS 3620,0202583,Gas,INSP/SUP
2019,34008896,Reemplazo de vidrios de seguridad,AVDA. SEGUROLA 1104,0200816,Carpinterías,INSP/SUP
2019,34008897,Pintura de áreas comunes y gimnasio,CERETTI 2035,0200752,Albañileria / Pintura,INSP/SUP
2019,34008898,Reparación parabólico patio,CAPDEVILA 3156,0200710,Cubiertas / Impermeabilizaciones,INSP/SUP
2019,34009340,Pintura en patio cubierto y hall PB,VALDENEGRO 3523,0200727,Albañileria / Pintura,INSP/SUP
2019,34009341,Reemplazo de vidrios de seguridad,DR. LUIS BELAUSTEGUI 3751,0200594,Carpinterías,INSP/SUP
2019,34009342,Adicionales de 25m2 vidrios de seguridad,AVDA. CRAMER 3271,0200506,Carpinterías,INSP/SUP
2019,34009466,Pintar 4 aulas y cambiar perfiles exter.,GRAL. VENANCIO FLORES 3869,0200600,Albañileria / Pintura,INSP/SUP
2019,34009626,"Coloc AºAº, Puerta Bº Disc, Pintura Pati",ECHEANDIA 5650,0200639,Calefaccion y Refrigeracion,INSP/SUP
2019,34009627,Reponer protección hidrante y lanza X VA,MARTINEZ CASTRO 3061,0200863,Incendio,INSP/SUP
2019,34009628,Reponer lanzas y mangueras en 1erP x van,JOSE BARROS PAZOS 3620,0202583,Incendio,INSP/SUP
2019,34009804,Inst de 2 splits en sala azul y verde,RIO CUARTO Y MONTESQUIEU,0200281,Calefaccion y Refrigeracion,INSP/SUP
2019,34009805,Instalación de 3 bebederos,TILCARA 3365,0200845,Sanitarias,INSP/SUP
2019,34009807,Instalación de 6 bebederos,AVDA. AMANCIO ALCORTA 2502,0200245,Sanitarias,INSP/SUP
2019,34009808,Instalación de 7 bebederos,AVDA. ALMAFUERTE 66,0200225,Sanitarias,INSP/SUP
2019,34010154,Ejecutar tabique en biblioteca,NOGOYA 2557,0200772,Albañileria / Pintura,INSP/SUP
2019,34010155,Proveer y colacar timbre hipoacúsicos,BOLIVIA 2569/2571,0200676,Electricidad,INSP/SUP
2019,34010156,Proveer y colacar timbre hipoacúsicos,ARGERICH 2849,0200770,Electricidad,INSP/SUP
2019,34010157,Proveer y colocar 2 ventiladores en psic,PEDRO LOZANO 3056,0200797,Electricidad,INSP/SUP
2019,34010589,Realizar reja para sala de música se sol,AVDA. LARRAZABAL 5130,0200965,Carpinterías,INSP/SUP
2019,34010593,Instalación de 3 bebederos,GALLARDO 521,0200823,Sanitarias,INSP/SUP
2019,34010595,Instalación de 2 bebederos,TINOGASTA 5046,0200787,Sanitarias,INSP/SUP
2019,34010596,Trabajos en medianera derecha,AVDA. JUAN BAUTISTA ALBERDI 1845,0200572,Albañileria / Pintura,INSP/SUP
2019,34010597,Reemplazo de puerta -Sala de Música Adju,AVDA. EVA PERON 1502,0200400,Carpinterías,INSP/SUP
2019,34010650,Panel sistema deteccion incendio,JOSE ANTONIO CABRERA 3484,0200095,Incendio,INSP/SUP
2019,34010651,Piso de madera. Revoques e hidrofugo rec,ARCAMENDIA 743,0200259,Albañileria / Pintura,INSP/SUP
2019,34010653,Instalación de 2 AºAº-PA y aulas Bibliot,MARTINIANO LEGUIZAMON 1470,0200913,Calefaccion y Refrigeracion,INSP/SUP
2019,34010654,Instalación de AºAº en Dirección,COSQUIN 3100,0200916,Calefaccion y Refrigeracion,INSP/SUP
2019,34010655,Renovación Grupo Electrógeno,CNEL.MANUEL JOSE OLASCOAGA 5001,0202596,Electricidad,INSP/SUP
2019,34010656,Adecuación de Alarma contra Incendio,AVDA. TTE. GRAL. DELLEPIANE Y AVDA. ESCALADA,0200647,Incendio,INSP/SUP
2019,34010998,Ampliación de obra de cocina,AVDA. JUAN BAUTISTA ALBERDI 163,0200409,Albañileria / Pintura,INSP/SUP
2019,34010999,Cambio de vidrios en salas Jardín,AVDA. JUAN BAUTISTA ALBERDI 163,0200409,Carpinterías,INSP/SUP
2019,34011065,Pintura de Paredes del comedor,AVDA. SALVADOR MARIA DEL CARRIL 4957,0200784,Albañileria / Pintura,INSP/SUP
2019,34011067,Reposicion de elementos inatacion contra,AVDA. GRAL. FERNANDEZ DE LA CRUZ 3605,0200874,Incendio,INSP/SUP
2019,34011346,Iluminación LED,PICHINCHA 1873,0200246,Electricidad,INSP/SUP
2019,34011347,Reparación de plataformas elevadoras,AVDA. SAN PEDRITO 1415,0200552,Medios de elevación,INSP/SUP
2019,34023030,Anulacion de cañeria existente de agua e,MANUEL RICARDO TRELLES 948,0200357,Sanitarias,INSP/SUP
2019,34023031,Cambio de vidrios comunes por seguridad,ARAOZ 234,0200372,Carpinterías,INSP/SUP
2019,34023032,Colocar ventilador sala de maestros 1erP,JULIAN ALVAREZ 123,0200376,Electricidad,INSP/SUP
2019,34023033,Reparar instalacion de gas,ESPINOSA 2547,0200663,Gas,INSP/SUP
2019,34023034,Pintura aulas PB,MANUEL PORCEL DE PERALTA 1437,0200795,Albañileria / Pintura,INSP/SUP
2019,34023141,Reparacion y puesta en marcha caldera,SARAZA 1353,0200411,Calefaccion y Refrigeracion,INSP/SUP
2019,34023144,Reponer lanzas de incendios faltantes x,PERGAMINO 3045,0202180,Incendio,INSP/SUP
2019,34025748,Cambio 31 sensores de incendio,PRINGLES 1165,0200091,Incendio,INSP/SUP
2019,34025749,Colocar 4 aires acondicionados,RIO DE JANEIRO 986,0200080,Calefaccion y Refrigeracion,INSP/SUP
2019,34025750,Reparar porton acceso,GRAL. MARTIN DE GAINZA 1050,0200381,Carpinterías,INSP/SUP
2019,34025751,Instalacion de 3 bebederos en patio PB y,SARAZA 470,0200418,Sanitarias,INSP/SUP
2019,34025752,Nueva reja patio jardin,SARAZA 1353,0200411,Carpinterías,INSP/SUP
2019,34025753,"Instalacion de 8 bebederos en hall pb, h",SARAZA 1353,0200411,Sanitarias,INSP/SUP
2019,34025754,Colocar 2 aires acondicionados,SENILLOSA 650,0200430,Calefaccion y Refrigeracion,INSP/SUP
2019,34025756,Instalacion de 8 bebederos en hall pb y,AVDA. ASAMBLEA 1221,0200405,Sanitarias,INSP/SUP
2019,34025757,Ampliacion obra de pintura,AVDA. RIVADAVIA 4817,0200377,Albañileria / Pintura,INSP/SUP
2019,34025758,Piso antigolpe en patio arenero,CNEL. APOLINARIO FIGUEROA 651,0200366,Otros Servicios,INSP/SUP
2019,34025759,Instalación 3 bebederos,AVDA. RUIZ HUIDOBRO 3853,0200518,Sanitarias,INSP/SUP
2019,34025840,Adecuacion aula PB y Biblioteca,ROQUE PEREZ 3545,0200508,Albañileria / Pintura,INSP/SUP
2019,34025841,Instalación 4 bebederos,ROQUE PEREZ 3545,0200508,Sanitarias,INSP/SUP
2019,34025842,Instalación luces led APRA,RUIZ HUIDOBRO 2643,0200507,Electricidad,INSP/SUP
2019,34025843,Instalación 2 bebederos,RUIZ HUIDOBRO 2643,0200507,Sanitarias,INSP/SUP
2019,34025844,Instalación 4 bebederos,PICO 2689,0200509,Sanitarias,INSP/SUP
2019,34025845,Instalación 2 bebederos,FRANCO 2390,0200759,Sanitarias,INSP/SUP
2019,34025846,Reparar puerta de boxes y vidrios rot,AVDA. LARRAZABAL 5130,0200965,Sanitarias,INSP/SUP
2019,34027863,Realizar adecuaciones edilicias,RODRIGUEZ PEÑA 747,0200005,Cubiertas / Impermeabilizaciones,INSP/SUP
2019,34027864,Cambio de potencia electrica de entrada,GUEMES 3859,0200101,Electricidad,INSP/SUP
2019,34027865,provision de equipo de calefacción,FELIPE VALLESE 835,0200364,Calefaccion y Refrigeracion,INSP/SUP
2019,34027866,Cambio de vidrios por vidrios de segurid,AVDA. LA PLATA 623,0200407,Carpinterías,INSP/SUP
2019,34027867,Instalacion 8 bebederos,SALAS 565,0200416,Sanitarias,INSP/SUP
2019,34027869,Reparacion de paredes y techos baños,EL SALVADOR 5528,0200465,Albañileria / Pintura,INSP/SUP
2019,34027871,Colocacion de bebedero,AVDA. MONROE 3000,0200513,Sanitarias,INSP/SUP
2019,34027872,Reponer cielorraso Bº PB,CNEL. RAMON L. FALCON 4801,0200624,Albañileria / Pintura,INSP/SUP
2019,34027876,Nueva cubierta policarbonato en pasillo,CNEL. PEDRO CALDERON DE LA BARCA 157,0200810,Cubiertas / Impermeabilizaciones,INSP/SUP
2019,34027878,Cielorrasos modulares en sala,SIMBRON 5855,0202395,Albañileria / Pintura,INSP/SUP
2019,34027946,Vidrios de seguridad en Nivel Inicial,OBISPO SAN ALBERTO 3370,0200753,Carpinterías,INSP/SUP
2019,34027947,Vidrios de seguridad en Nivel Inicial,GABRIELA MISTRAL 3376,0200754,Carpinterías,INSP/SUP
2019,34027948,Vidrios de seguridad en Nivel Inicial,FERNANDEZ DE ENCISO 4451,0200740,Carpinterías,INSP/SUP
2019,34027949,Vidrios de seguridad en Nivel Inicial,AVDA. SAN MARTIN 6387,0200741,Carpinterías,INSP/SUP
2019,34027950,Protecciones para ventanas de 1er Piso,AV GAONA 4763,0200813,Carpinterías,INSP/SUP
2019,34027951,Provisión y colocacion de ventiladores,AVDA. PIEDRA BUENA 4863,0200955,Electricidad,INSP/SUP
2019,34027952,Provisión y colocacion de ventiladores,CAFAYATE 5115,0200946,Electricidad,INSP/SUP
2019,34027953,Provisión y colocacion de ventiladores,AVDA. RIESTRA 5030,0200949,Electricidad,INSP/SUP
2019,34027954,Provisión y colocacion de ventiladores,CAÑADA DE GOMEZ 4548,0200956,Electricidad,INSP/SUP
2019,34027955,Provisión y colocacion de ventiladores,BERON DE ASTRADA 6351,0200958,Electricidad,INSP/SUP
2019,34027956,Provisión y colocacion de ventiladores,SUMACA DE LA SANTISIMA TRINIDAD 5088,0200960,Electricidad,INSP/SUP
2019,34027957,Provisión y colocacion de ventiladores,MIRALLA 3838,0200945,Electricidad,INSP/SUP
2019,34028972,Provisión y colocacion de ventiladores,AQUINO 6040,0200962,Electricidad,INSP/SUP
2019,34029499,Cambio de rejas gimnasio,BRAUN MENENDEZ 260,0200177,Carpinterías,INSP/SUP
2019,34029560,Colocar AºAº oficina administrativa  Se,HUMBERTO 1° 3187,0200345,Calefaccion y Refrigeracion,INSP/SUP
2019,34029561,Colocar rejas en ventanas PB y 1er piso,HUMBERTO I° 3171,0200302,Carpinterías,INSP/SUP
2019,34029562,Colocacion de 2 bebederos 1er piso,FERNANDEZ DE ENCISO 4451,0200740,Sanitarias,INSP/SUP
2019,34029563,Colocacion de bebederos,AV SALVADOR M. DEL CARRIL 4172,0200780,Sanitarias,INSP/SUP
2019,34029945,Colocacion de 3 bebederos,GRAL. ENRIQUE MARTINEZ 1432,0200670,Sanitarias,INSP/SUP
2019,34029947,Colocar reflectores,ZUVIRIA 6550,0202584,Electricidad,INSP/SUP
2019,34031340,Limpieza exterior de pluviales fachada,AVDA. PUEYRREDON 630,0200086,Sanitarias,GER GOIM
2019,34031343,Pintura y reacond. caja de escaleras,AVDA. PUEYRREDON 630,0200086,Albañileria / Pintura,INSP/SUP
2019,34031348,Cambio camaras cloacales y depositos,JOSE PASCUAL TAMBORINI 3948,0200720,Sanitarias,INSP/SUP
2019,34031349,Refacción sala comp y excavacion comedor,JOSE PASCUAL TAMBORINI 3948,0200720,Albañileria / Pintura,INSP/SUP
2019,34031351,Ampliacion baño y reparaciones s. plasti,ARIAS 4763,0200717,Albañileria / Pintura,INSP/SUP
2019,34031353,Cerramiento aula ceramica y sector horno,AVDA. FRANCISCO BEIRO 4418,0200798,Albañileria / Pintura,INSP/SUP
2019,34031355,Pintura paredes lado interno. Verificar,NAVARRO 4344,0200790,Albañileria / Pintura,INSP/SUP
2019,34031367,Molinillos de accionam. cubierta movil,BENITO JUAREZ 2702,0200776,Carpinterías,INSP/SUP
2019,34032757,Pres balance economias-demasias 13842855,SANTO TOME 2836,0200786,Cubiertas / Impermeabilizaciones,INSP/SUP
2019,34034111,Reacond aulas 1er grado y biblioteca,AVDA. PUEYRREDON 630,0200086,Albañileria / Pintura,GER GOIM
2019,34034112,Impermeabilizacion de cubiertas JIC 3,GUEMES 4610,0200459,Cubiertas / Impermeabilizaciones,GER GOIM
2019,34034114,Provisión y reemplazo de luminarias,AVDA. ALVAREZ JONTE 1964,0200669,Carpinterías,INSP/SUP
2019,34034362,Instalación 7 bebederos,BESARES 2990,0200500,Sanitarias,INSP/SUP
2019,34034363,Instalación 5 bebederos,PINTO 3910,0200515,Sanitarias,INSP/SUP
2019,34034484,Pintura direccion y 1er patio,LAVALLE 2366,0200010,Albañileria / Pintura,INSP/SUP
2019,34034486,Impermeabilizaciones en terrazas varias,AVDA. JUAN DE GARAY 3972,0200311,Cubiertas / Impermeabilizaciones,GER GOIM
2019,34034488,Cambio de solado en dirección y abertura,HIPOLITO YRIGOYEN 4238,0200422,Albañileria / Pintura,INSP/SUP
2019,34034489,Adicionales por tareas en ascensor,AVDA. LA PLATA 1038,0200404,Medios de elevación,INSP/SUP
2019,34034493,Colocar 2 bebederos,MCAL. ANTONIO JOSE DE SUCRE 1367,0200517,Sanitarias,INSP/SUP
2019,34034498,Modernización sist y equipos ascensor,RONDEAU 2751,0200312,Medios de elevación,GER GOIM
2019,34035474,Provisión y colocación de ventiladores,CHACABUCO 922,0200138,Electricidad,INSP/SUP
2019,34035568,Coloc zocalos puertas acceso y estaciona,AVDA. AMANCIO ALCORTA 2502,0200245,Albañileria / Pintura,INSP/SUP
2019,34035570,Colocar rejas en aula del futuro,CONSTITUCION 4154,0200313,Carpinterías,INSP/SUP
2019,34035571,Impermeabilizacion sala jardin,O'HIGGINS 3050,0200503,Cubiertas / Impermeabilizaciones,INSP/SUP
2019,34035573,Adecuacion de losa radiante en sala jard,O'HIGGINS 3050,0200503,Cubiertas / Impermeabilizaciones,INSP/SUP
2019,34035574,Instalar cocina y termotanque 3er piso,AVDA. INTENDENTE FRANCISCO RABANAL 1549,0200870,Gas,INSP/SUP
2019,34036342,Cerrar zingueria pluvial gimnasia},TILCARA 3365,0200845,Sanitarias,INSP/SUP
2019,34036985,Instalacion de 3 bebederos,HIDALGO 635,0200370,Sanitarias,INSP/SUP
2019,34036986,Instalacion de 3 bebederos,MENDEZ DE ANDES 1451,0200375,Sanitarias,INSP/SUP
2019,34037322,Rejas de ventanas de Comp y puerta,FONROUGE 4358,0202643,Carpinterías,INSP/SUP
2019,34038046,Instalacion de 2 bebederos,FELIPE VALLESE 975,0200397,Sanitarias,INSP/SUP
2019,34038049,Instalacion de 3 bebederos,CNEL. APOLINARIO FIGUEROA 1077,0200359,Sanitarias,INSP/SUP
2019,34038052,Instalacion de 3 bebederos,LUIS VIALE 1046,0200369,Sanitarias,INSP/SUP
2019,34038067,Particion en durlock local auxiliares,MERCEDES 4966,0200747,Albañileria / Pintura,INSP/SUP
2019,34038127,Nivelacion y rep. superficies patio,AVDA. SALVADOR MARIA DEL CARRIL 4957,0200784,Albañileria / Pintura,INSP/SUP
2019,34038199,Reparar revoques recepcion supervision,BAHIA BLANCA 4025,0200801,Albañileria / Pintura,INSP/SUP
2019,34038242,Colocar 2 cajas elec supervision,BAHIA BLANCA 4025,0200801,Electricidad,INSP/SUP
2019,34040006,Instalacion de 10 bebederos,JUNCAL 3131,0200014,Sanitarias,INSP/SUP
2019,34040007,Instalacion de 6 bebederos,JERONIMO SALGUERO 2455,0200020,Sanitarias,INSP/SUP
2019,34040008,Instalacion de 3 bebederos,JULIAN ALVAREZ 2849,0200011,Sanitarias,INSP/SUP
2019,34040009,Ejecucion aula Secundario del Futuro,AVDA. CORRIENTES 4261,0200102,Albañileria / Pintura,INSP/SUP
2019,34040011,Instalacion de 6 bebederos,AVDA. RIVADAVIA 6065,0200356,Sanitarias,INSP/SUP
2019,34040013,Reacond. cantero patio,CAMPICHUELO 100,0200377,Otros Servicios,INSP/SUP
2019,34040014,Instalacion de 4 bebederos,PUAN 360,0200402,Sanitarias,INSP/SUP
2019,34040015,Instalacion de 5 bebederos,MALABIA 2252,0200450,Sanitarias,INSP/SUP
2019,34040018,Pintura piso y pared gimnasio,EL SALVADOR 5528,0200465,Albañileria / Pintura,INSP/SUP
2019,34040019,Coloc 2 placas ceramicas oficina,DR. PEDRO RIVERA 4151,0200721,Albañileria / Pintura,INSP/SUP
2019,34040020,Refaccion salon de actos 2do piso,AVDA. TRIUNVIRATO 4992,0200726,Albañileria / Pintura,INSP/SUP
2019,34040021,Impermeab cubierta-Cambio piso y pintura,AVDA. TRIUNVIRATO 4992,0200726,Albañileria / Pintura,GER GOIM
2019,34040022,Instalacion de 3 bebederos campito,ECHEVERRIA 5034,0200708,Sanitarias,INSP/SUP
2019,34040023,Instalacion de 4 bebederos patio central,JURAMENTO 4849,0200707,Sanitarias,INSP/SUP
2019,34040024,Instalacion de 3 bebederos patio trasero,BUCARELLI 1950,0200709,Sanitarias,INSP/SUP
2019,34040025,Instalacion de 2 bebederos acceso patio,AVDA. ALVAREZ THOMAS 3391,0200706,Sanitarias,INSP/SUP
2019,34040027,Sellado impermeab. azotea sobre comedor,AVDA. LINCOLN 4325,0200764,Cubiertas / Impermeabilizaciones,INSP/SUP
2019,34040030,Remandrilado de union manguera,AVDA. LOPE DE VEGA 2150,0200831,Incendio,INSP/SUP
2019,34040031,Rep perdidas gas-Coloc valvula cocina,CAMARONES 4351,0200814,Gas,INSP/SUP
2019,34040033,Desarme calesita en predio Jardin,CNEL. MARTINIANO CHILAVERT 2680,0200875,Carpinterías,INSP/SUP
2019,34040058,Coloc artef de luz cuarto bajo escalera,EMILIO MITRE 1087,0200429,Electricidad,INSP/SUP
2019,34040064,Pintura paredes exterior patio,AVDA. CABILDO 40,0200468,Albañileria / Pintura,INSP/SUP
2019,34040178,Puesta en valor nucleo sanitario aux. PB,PARAGUAY 1950,0200029,Sanitarias,INSP/SUP
2019,34041003,Recambio de termotanque subsuelo,LAVALLE 1681,0200025,Sanitarias,INSP/SUP
2019,34041005,Instalacion de 6 bebederos,OBRERO ROBERTO NUÑEZ 4355,0200084,Sanitarias,INSP/SUP
2019,34041006,Instalacion de 3 bebederos,LAMBARE 975,0200077,Sanitarias,INSP/SUP
2019,34041007,Reemplazo de luminarias por luces led,CHILE 1371,0200145,Electricidad,INSP/SUP
2019,34041008,Instalacion de 3 bebederos,AVDA. BOEDO 657,0200309,Sanitarias,INSP/SUP
2019,34041009,Pulir biblioteca primaria,BEAUCHEF 1869,0200415,Albañileria / Pintura,INSP/SUP
2019,34041016,Confeccion bajo mueble en Bº pasillo,BEAUCHEF 1869,0200415,Sanitarias,INSP/SUP
2019,34041017,Reemplazo piso del patio jardin,VIRREY LORETO 3050,0200446,Albañileria / Pintura,INSP/SUP
2019,34041021,Coloc film polarizado ventanas 4 aulas,CARLOS E. ZUBERBÜHLER 1850,0200525,Carpinterías,INSP/SUP
2019,34041022,Red antipalomas patio de acceso.erificar,MERCEDES 4966,0200747,Carpinterías,INSP/SUP
2019,34041024,Retiro y coloc de membrana,AVDA. SAN MARTIN 6387,0200741,Cubiertas / Impermeabilizaciones,INSP/SUP
2019,34041042,Colocar ventilador aula 1º grado,PORTELA 3150,0200858,Electricidad,INSP/SUP
2019,34041043,Reponer lanzas de incendio por vandalism,JOSE BARROS PAZOS 3610,0202562,Incendio,INSP/SUP
2019,34041092,Cambio de tubos de luz led establecimien,AVDA. BOEDO 650,0200317,Electricidad,INSP/SUP
2019,34041093,Provision montaje ajuste puertas ascens.,AVDA. LOPE DE VEGA 2150,0200831,Medios de elevación,INSP/SUP
2019,34042022,Retiro y coloc de cerco en semicubierto-,AVDA. CRISOLOGO LARRALDE 5085,0202188,Carpinterías,INSP/SUP
2019,34042023,Colocar reja en huerta,AVDA. CRISOLOGO LARRALDE 5085,0202188,Carpinterías,INSP/SUP
2019,34042025,Cambio de tanque de bombeo,MERCEDES 4966,0200747,Sanitarias,INSP/SUP
2019,34042507,Reemplazo bajada de desagüe,DEAN FUNES 1821,0200327,Sanitarias,INSP/SUP
2019,34042514,"Reparacion muro, revoque, pintura patio",AREVALO 1408,0200453,Albañileria / Pintura,INSP/SUP
2019,34042704,Reailizar adenda Modulo 3,AVDA. DEL LIBERTADOR 8635,0200528,Cubiertas / Impermeabilizaciones,INSP/SUP
2019,34042705,Realizar adenda Modulo 1,AVDA. DEL LIBERTADOR 8635,0200528,Cubiertas / Impermeabilizaciones,INSP/SUP
2019,34042706,Realizar adenda Modulo 2,AVDA. DEL LIBERTADOR 8635,0200528,Cubiertas / Impermeabilizaciones,INSP/SUP
2019,34042709,Remodelacion de huerta y varios,AVDA. CONGRESO 1553,0200514,Otros Servicios,INSP/SUP
2019,34042710,Instalación 5 bebederos,JOSE PASCUAL TAMBORINI 3948,0200720,Sanitarias,INSP/SUP
2019,34042711,Limpieza Pileta Mayo 2019,AVDA. MIGUEL SANCHEZ 1338,0200523,Sanitarias,INSP/SUP
2019,34042712,Limpieza Pileta Abril 2019,AVDA. MIGUEL SANCHEZ 1338,0200523,Sanitarias,INSP/SUP
2019,34042714,Cambio de membrana azotea,MOLDES 2043,0200499,Cubiertas / Impermeabilizaciones,GER GOIM
2019,34043237,Cambio de vidrios comunes por seguridad,ARAOZ 234,0200372,Carpinterías,INSP/SUP
2019,34043238,Coloc pinches antipalomas varios sectore,GURRUCHAGA 739,0200441,Carpinterías,INSP/SUP
2019,34043260,Instalacion de 7 bebederos,CALLE S/NOMBRE 200 M COBO Y CURAPALIGUE,0200855,Sanitarias,INSP/SUP
2019,34043267,Instalacion de 7 bebederos.,CORRALES 3420,0200860,Sanitarias,INSP/SUP
2019,34043270,Cambio de ventiladores sin funcionar,POLA Y JOSE BARROS PAZOS 5250,0202178,Electricidad,INSP/SUP
2019,34043271,Instalacion 10 bebederos,CNEL. MARTINIANO CHILAVERT 2680,0200887,Sanitarias,INSP/SUP
2019,34044018,Cambio de luminarias LED,JUNCAL 1258,0200027,Electricidad,INSP/SUP
2019,34044232,Adicionales Aulas del Futuro,BOLIVAR 1235,0200199,Electricidad,INSP/SUP
2019,34044422,Cambio de quemador caldera,HUMBERTO 1° 1573,0200126,Calefaccion y Refrigeracion,INSP/SUP
2019,34044423,Reponer termotanque sala de maestros,PTE. LUIS SAENZ PEÑA 1215,0200129,Gas,INSP/SUP
2019,34044424,Cambio de membrana azotea de 4 aulas CLE,ELIA 473,0200241,Cubiertas / Impermeabilizaciones,INSP/SUP
2019,34044425,Colocacion de AA° en aulas,CNEL. APOLINARIO FIGUEROA 651,0200366,Calefaccion y Refrigeracion,INSP/SUP
2019,34044429,Pintura aula Jardín,GRAL. MANUEL A. RODRIGUEZ 2332,0200675,Albañileria / Pintura,INSP/SUP
2019,34044430,Colocación AA° comedor,GRAL. MANUEL A. RODRIGUEZ 2332,0200675,Calefaccion y Refrigeracion,INSP/SUP
2019,34044431,Colocacion de AA°  y timbre,FITZ ROY 171,0200665,Calefaccion y Refrigeracion,INSP/SUP
2019,34044432,"Red antipalomas, piso y pintura",ALMTE. FRANCISCO J. SEGUI 2580,0200666,Albañileria / Pintura,INSP/SUP
2019,34044433,Colocación de AA°,OTERO 271,0200657,Calefaccion y Refrigeracion,INSP/SUP
2019,34044434,"Pintura rampa, pasillos y puertas PB.",TEODORO GARCIA 3871,0200684,Albañileria / Pintura,INSP/SUP
2019,34044435,Tendido elec sector delantero escuela,NOGOYA 2557,0200772,Electricidad,INSP/SUP
2019,34044436,Rep cielorrasos pasillo-Reacond aulas PA,CUZCO 116,0200821,Albañileria / Pintura,INSP/SUP
2019,34044438,Instalacion de 5 bebederos,AVDA. LAFUENTE 2670,0200859,Sanitarias,INSP/SUP
